Title,Skills,Url
Chip based VLSI design for Industrial Applications Specialization,"['Analog Circuit Design', 'Combinational and Sequential Circuits', 'IoT Integration with FPGA', 'RTL Design and Simulation (using Xilinx ISE)', 'CMOS VLSI Design', 'Simulation and Layout Design', 'Analog Circuit Design', 'Combinational and Sequential Circuits', 'IoT Integration with FPGA', 'RTL Design and Simulation (using Xilinx ISE)', 'CMOS VLSI Design', 'Simulation and Layout Design']",https://www.coursera.org/specializations/chip-based-vlsi-design-for-industrial-applications
Greek and Roman Mythology,"['Art History', 'Greek Mythology', 'History', 'Mythology']",https://www.coursera.org/learn/mythology
Java Programming and Software Engineering Fundamentals Specialization,"['Software Engineering', 'Data Structure', 'Computer Programming', 'Data Analysis', 'Algorithms', 'HTML', 'Debugging', 'JavaScript', 'Cascading Style Sheets (CSS)', 'Software Design', 'Java Programming']",https://www.coursera.org/specializations/java-programming
"Client Intake, Assessments, Skill Analysis and Planning","['Gap Analysis', 'Case Management', 'outreach', 'intake', 'Recruitment']",https://www.coursera.org/learn/client-intake-assessments-skill-analysis-and-planning
BIM Fundamentals for Engineers,"['Construction Management', 'Mechanical Engineering', 'Beam Robotics', 'Civil Engineering']",https://www.coursera.org/learn/bim-fundamentals
Sustainable Cities and Communities Specialization,"['Energy', 'Sustainability', 'Sharing Economy', 'Nature-based Solutions', 'Urban living labs', 'Energy', 'Sustainability', 'Sharing Economy', 'Nature-based Solutions', 'Urban living labs']",https://www.coursera.org/specializations/sustainable-cities
VR and 360 Video Production,"['Virtual Reality', 'Camera+', 'Video Production', '360-degree video']",https://www.coursera.org/learn/360-vr-video-production
Leadership Skills,"['Mindfulness', 'Leading and managing change in organisation', 'Leading subordinates effectively', 'Positive Personality', 'Supportive communication']",https://www.coursera.org/learn/leadershipskills
Programming with Generative AI,"['GitHub Copilot with Python', 'GitHub Copilot with VSCode', 'GithHub Copilot Chat']",https://www.coursera.org/learn/programming-with-generative-ai
AWS Cloud Technical Essentials,"['AWS Identity and Access Management', 'Networking on AWS', 'Cloud Computing', 'AWS Management Console', 'aws security']",https://www.coursera.org/learn/aws-cloud-technical-essentials
Design of Precast System,"['ETABS Modeling Proficiency', 'Joint and Connection Design', 'Structural Integrity Analysis', 'Design of Structural Elements', 'Prestressed Concrete Principles']",https://www.coursera.org/learn/design-of-precast-system
English for Media Literacy,"['Grammar', 'Media Analysis', 'English Language', 'Media Literacy']",https://www.coursera.org/learn/media
Linear Algebra for Data Science Using Python Specialization,"['Data Model', 'Eigenvalues And Eigenvectors', 'Python Programming', 'Matrices', 'Linear Algebra', 'Data Model', 'Eigenvalues And Eigenvectors', 'Python Programming', 'Matrices', 'Linear Algebra']",https://www.coursera.org/specializations/linear-algebra-data-science-python
Microsoft Copilot for Sales Specialization,"['Leveraging Customer Data', 'Personalized Communication', 'Emerging AI Trends', 'Sales forecasting', 'Pipeline Management', 'Sales Forecasting', 'Copilot for Sales', 'GenAI', 'Ethical Consideration']",https://www.coursera.org/specializations/microsoft-copilot-for-sales
Quantum Mechanics,"['Mechanical Engineering', 'Chemistry', 'Quantum Mechanics']",https://www.coursera.org/learn/quantum-mechanics
Learning Languages with AI,"['English', 'Speaking', 'Writing', 'Communication', 'Language Learning']",https://www.coursera.org/learn/learning-languages-with-ai
Image Processing for Engineering and Science Specialization,"['Image Processing', 'Image Segmentation', 'Object Detection', 'Matlab', 'video processing', 'Image Processing', 'Image Segmentation', 'Object Detection', 'Matlab', 'video processing']",https://www.coursera.org/specializations/image-processing
Statistics with Python Specialization,"['Python Programming', 'Statistical inference methods', 'Data Visualization', 'Statistical Model']",https://www.coursera.org/specializations/statistics-with-python
DevOps on AWS and Project Management,"['Software Testing', 'Continuous Integration', 'Version Management', 'security', 'Automation']",https://www.coursera.org/learn/devops-and-project-management-aws
"Agroforestry IV: Climate, Carbon Storage and Agroforestry","['Biology', 'Forestry', 'Agronomy', 'Ecology', 'Horticulture']",https://www.coursera.org/learn/agroforestry4
Essential Design Principles for Tableau,"['Data Analysis', 'Tableau Software', 'Data Virtualization', 'Data Visualization']",https://www.coursera.org/learn/dataviz-design
Let's Talk Consent,"['Interpersonal Consent', 'Communication']",https://www.coursera.org/learn/talk-consent
Implement Platform Protection,"['Azure Kubernetes Service', 'Network security group', 'Web application firewall', 'Front Door and Application Gateway', 'Azure Firewall']",https://www.coursera.org/learn/implement-platform-protection-azure
"Climate Change, Sustainability, and Global Public Health","['Sustainability', 'Climate Change', 'Public Health']",https://www.coursera.org/learn/climate-change-sustainability-and-global-public-health
Data Science Math Skills,"[""Bayes' Theorem"", 'Bayesian Probability', 'Probability', 'Probability Theory']",https://www.coursera.org/learn/datasciencemathskills
Geospatial Analysis with ArcGIS,"['Geospatial Analysis', 'arcgis pro']",https://www.coursera.org/learn/geospatial-analysis
Introduction to Agile Development and Scrum,"['Kanban', 'Zenhub', 'Scrum Methodology', 'Agile Software Development', 'Sprint Planning']",https://www.coursera.org/learn/agile-development-and-scrum
Introduction to MongoDB,"['Cloud Platforms', 'Database (DBMS)', 'Mongodb', 'Application development', 'NoSQL']",https://www.coursera.org/learn/introduction-to-mongodb
Principles of Management,"['Business Communication', 'Coaching', 'strategy', 'Team Management', 'Leadership And Management']",https://www.coursera.org/learn/principles-of-management
Java Enterprise Edition Specialization,"['Web Programming', 'Dependency Injection', 'Java', 'JSP', 'HTML', 'Web Page', 'Java Platform, Enterprise Edition', 'Servlets', 'Hypertext Transfer Protocol (HTTP)', 'JSP Expression Lanuage', 'JSTL', 'Web Programming', 'Dependency Injection', 'Java', 'JSP', 'HTML', 'Web Page', 'Java Platform, Enterprise Edition', 'Servlets', 'Hypertext Transfer Protocol (HTTP)', 'JSP Expression Lanuage', 'JSTL']",https://www.coursera.org/specializations/java-ee
Measuring and Maximizing Impact of COVID-19 Contact Tracing,"['Epidemiology', 'Program improvement', 'Contact Tracing', 'Program Management', 'Public Health']",https://www.coursera.org/learn/measuring-and-maximizing-impact-of-covid-19-contact-tracing
Build a Data Warehouse Using BigQuery,"['Extraction, Transformation And Loading (ETL)', 'Bigquery', 'Python Programming', 'SQL', 'Warehousing']",https://www.coursera.org/learn/build-a-data-warehouse-using-bigquery
IBM Storage Scale Administration,"['Data Security', 'Storage Scale', 'Monitoring cluster health', 'Upgrading storage cluster', 'Storage Call Home', 'Data security']",https://www.coursera.org/learn/ibm-storage-scale-administration
Learn English: Advanced Academic Speaking and Listening Specialization,"['Lecture', 'Note Taking', 'Presentation', 'Speech', 'Lecture', 'Note Taking', 'Presentation', 'Speech']",https://www.coursera.org/specializations/speaklistenenglish
Climate Change and Sustainable Investing Specialization,['Learn to assess how climate change impacts financial portfolios and and how to manage climate risk in equity portfolios'],https://www.coursera.org/specializations/climatechangeandsustainableinvesting
Professional Skills for International Business,"['Delegation', 'Personal Branding', 'Leadership', 'Management']",https://www.coursera.org/learn/professional-skills-networking
Construction Management Project Delivery Methods & Contracts,"['Construction Management', 'Project Delivery Methods']",https://www.coursera.org/learn/construction-management-project-delivery-methods--contracts
A Consultative Approach to Working with Recruiters,"['Human Resources (HR)', 'Hiring Manager Training', 'Hiring Manager Certification', 'Talen Acquisition Training']",https://www.coursera.org/learn/airs-consultative-approach-working-with-recruiters
Preparatory Certificate in Finance and Financial Markets Specialization,"['Finance Fundamentals', 'Environmental Social And Corporate Governance (ESG)', 'Accounting Fundamentals', 'Financial Planning and Wealth Management', 'Finance Fundamentals', 'Environmental Social And Corporate Governance (ESG)', 'Accounting Fundamentals', 'Financial Planning and Wealth Management']",https://www.coursera.org/specializations/finance-and-financial-markets
Build Dynamic User Interfaces (UI) for Websites,"['Usability Testing', 'User Experience (UX)', 'Prototype', 'User Experience Design (UXD)']",https://www.coursera.org/learn/responsive-web-design-adobe-xd
The Digital Marketing Revolution,"['Marketing Strategies', 'Digital Marketing', 'Marketing Channel']",https://www.coursera.org/learn/digital-marketing-revolution
"Data Integration, Data Storage, & Data Migration","['Data Migration', 'Data Management', 'data storage', 'Data Architectures', 'Data Storage', 'Data Integration']",https://www.coursera.org/learn/data-integration-storage-migration-strategies
Ruby Fundamentals and Basic Programming Concepts,"['Ruby programming', 'software development with Ruby', 'Ruby fundamentals', 'Ruby installation', 'Ruby for beginners']",https://www.coursera.org/learn/packt-ruby-fundamentals-and-basic-programming-concepts-oiwfl
Building Smarter: BIM in Practice Specialization,"['Visualization Techniques: Create walkthroughs, fly-throughs, and use AR, VR, and MR for model visualization', 'Visualization Techniques: Create walkthroughs, fly-throughs, and use AR, VR, and MR for model visualization']",https://www.coursera.org/specializations/building-smarter-bim-in-practice
Our Energy Future,"['Energy', 'Sustainable Energy', 'Energy Systems', 'Environmental Protection']",https://www.coursera.org/learn/future-of-energy
Digital Transformation,"['Strategic Management', 'Digital Strategy', 'Competitive Lifecycle', 'Technology Disruption', 'Digital Trends']",https://www.coursera.org/learn/bcg-uva-darden-digital-transformation
Machine Learning: Clustering & Retrieval,"['Data Clustering Algorithms', 'K-Means Clustering', 'Machine Learning', 'K-D Tree']",https://www.coursera.org/learn/ml-clustering-and-retrieval
Microsoft Excel VBA and Macros,"['Task Automation', 'VBA Programming', 'Macro Design', 'Debugging VBA Code', 'Advanced Data Manipulation', 'task automation']",https://www.coursera.org/learn/microsoft-excel-vba-and-macros
Become an EMT Specialization,"['Emergency Medicine', 'Emergency Medical Technician', 'EMT', 'Trauma', 'Emergency Medicine', 'Emergency Medical Technician', 'EMT', 'Trauma']",https://www.coursera.org/specializations/become-an-emt
Project Delivery in Business Analysis and Capstone Project,"['Risk Management', 'Quality Management', 'Agile', 'Project Planning', 'SCRUM']",https://www.coursera.org/learn/project-delivery-in-business-analysis-and-capstone-project
Digital Media and Marketing Principles,"['Mobile Marketing', 'Integrated Marketing Communications', 'Social Media', 'Digital Marketing', 'Marketing Channel']",https://www.coursera.org/learn/marketing-channels
Communication Strategies for a Virtual Age,"['Communication Theory', 'conflict resolution', 'Meeting', 'Public Speaking']",https://www.coursera.org/learn/communication-strategies-virtual-age
Quantum Mechanics for Engineers Specialization,"['Differential Equations', 'Calculus', 'Linear Algebra', 'Differential Equations', 'Calculus', 'Linear Algebra']",https://www.coursera.org/specializations/quantum-mechanics-for-engineers
Python Data Products for Predictive Analytics Specialization,"['Predictive Analytics', 'Python Programming', 'Machine Learning', 'Data Processing', 'Data Visualization']",https://www.coursera.org/specializations/python-data-products-for-predictive-analytics
Frontend for Java Full Stack Development,"['HTML', 'Web Development', 'JavaScript', 'Angularjs', 'Cascading Style Sheets (CSS)']",https://www.coursera.org/learn/frontend-development-for-java-full-stack
The Softer Side of Science Communication,"['Psychology', 'SciComm', 'Learning Engineering', 'Science Education', 'Learning Sciences']",https://www.coursera.org/learn/the-softer-side-of-science-communication
Power BI Data Analyst Prep,"['Data Analysis', 'Data Modeling', 'Data transformation', 'Data Visualization', 'Data cleaning and shaping']",https://www.coursera.org/learn/power-bi-data-analyst-prep
"Penetration Testing, Threat Hunting, and Cryptography","['Cybersecurity', 'Cyber Threat Intelligence', 'Cryptography', 'Penetration Test', 'Cyber Threat Hunting']",https://www.coursera.org/learn/ibm-penetration-testing-threat-hunting-cryptography
Work Smarter with Microsoft Excel,"['Microsoft Excel', 'Chart', 'Worksheet']",https://www.coursera.org/learn/microsoft-excel-work-smarter
Agile Dev Practices: SDLC & Project Management,"['Project Management', 'agile methodology', 'Cross-functional collaboration', 'Agile Methodology', 'Agile', 'Software Development Process', 'software development life cycle', 'project management']",https://www.coursera.org/learn/agile-dev-practices-sdlc--project-management
What Are Viruses And How Do We Work With Them?,"['Describe how we can detect, identify and track viruses in individuals and populations', 'Identify the features of different vaccine platforms']",https://www.coursera.org/learn/what-are-viruses-and-how-do-we-work-with-them
Working with Data in Android,"['Working with SQlite', ""Rest API's"", 'data and databases']",https://www.coursera.org/learn/working-with-data-in-android
Global sustainability and corporate social responsibility: Be sustainable,"['Sustainability', 'Corporate Social Responsibility', 'Ethics']",https://www.coursera.org/learn/global-sustainability-be-sustainable
Applied Sustainability Engineering,"['Product Engineering', 'Sustainable design', 'Life Cycle Assessment', 'Carbon Footprint Analysis', 'Renewable Energy Systems']",https://www.coursera.org/learn/applied-sustainability-engineering
Introduction to Semiconductor Packaging,"['Materials-device characterization and analysis', 'thermal management', 'Semiconductor packaging design', 'Materials-device length scales']",https://www.coursera.org/learn/introduction-to-semiconductor-packaging
"Market Equilibrium, Government Policy & Elasticity","['Economics', 'Supply And Demand', 'Public Policies']",https://www.coursera.org/learn/market-equilibrium-government-policies-and-elasticity
Korean Philosophy Essentials Specialization,"['Philosophy', 'History', 'Culture', 'Korean Philosophy']",https://www.coursera.org/specializations/koreanphilosophy-essentials
"ChatGPT: Excel at Personal Automation with GPTs, AI & Zapier Specialization","['Zapier', 'Prompt Engineering', 'ChatGPT', 'Generative AI', 'Automation', 'GPTs']",https://www.coursera.org/specializations/chatgpt-gpt-zapier-excel-at-automation
Digital Product Management: Modern Fundamentals,"['Product Management', 'Product/Market Fit', 'Innovation Pipeline', 'Lean Startup', 'Design Thinking']",https://www.coursera.org/learn/uva-darden-digital-product-management
Linear Algebra for Machine Learning and Data Science,"['Eigenvalues And Eigenvectors', 'Linear Equation', 'Determinants', 'Machine Learning', 'Linear Algebra']",https://www.coursera.org/learn/machine-learning-linear-algebra
Control Flow in RPA,"['Error Handling Approach & Activities', 'Loops in Studio', 'Control Flow Activities', 'Flowcharts and Decision Making', 'Sequences']",https://www.coursera.org/learn/control-flow-in-rpa
Linux Basics: The Command Line Interface - 6,"['Computer Programming', 'Command-Line Interface', 'Linux']",https://www.coursera.org/learn/linux-basics-the-command-line-interface
Introduction to Classical Music,"['Art History', 'Music', 'Chord', 'History']",https://www.coursera.org/learn/introclassicalmusic
Generative AI Architecture and Application Development,"['Python (Programming Language)', 'LangChain']",https://www.coursera.org/learn/generative-ai-architecture-and-application-development
EKP1: Modernity and the Emergence of Korean Philosophy,"['Philosophy', 'History']",https://www.coursera.org/learn/exploration-to-korean-philosophy-1
"Machine Learning Under the Hood: The Technical Tips, Tricks, and Pitfalls","['Predictive Analytics', 'Artificial Intelligence (AI)', 'Data Science', 'Machine Learning', 'Machine Learning (ML) Algorithms']",https://www.coursera.org/learn/machine-learning-under-the-hood
Healthcare Data Management and Information Systems,"['Health Informatics', 'Data Security', 'Data Management', 'Digital transformation']",https://www.coursera.org/learn/healthcare-data-management-and-information-systems
International Business Essentials Specialization,"['Delegation', 'Business Plan', 'Pest Analysis', 'Statistical Hypothesis Testing', 'Delegation', 'Business Plan', 'Pest Analysis', 'Statistical Hypothesis Testing']",https://www.coursera.org/specializations/mba
Promotional Materials Every Musician Needs,"['Demo Videos', 'Resumes', 'Promotional Images', 'Websites', 'Cover Letters']",https://www.coursera.org/learn/promotional-materials-every-musician-needs
Project Management Knowledge Areas,"['Risk Management', 'Stakeholder Engagement', 'Quality Management', 'Project schedule management', 'Project Stakeholders']",https://www.coursera.org/learn/pmi-pmp-certification-training-course-project-management-knowledge-areas
Introduction to Machine Learning: Supervised Learning,"['Hyperparameter', 'sklearn', 'ensembling', 'Decision Tree']",https://www.coursera.org/learn/introduction-to-machine-learning-supervised-learning
Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II),"['Communication', 'Healthcare Leadership', 'Organizational Culture', 'Patient Safety']",https://www.coursera.org/learn/patient-safety-culture
The Wonders and Challenges of Bible Education,"['differentiate between different ways of teaching morality', 'standards and benchmarks in teaching Bible', 'literary skills to analyze selected Biblical passages.', 'Identify moral values']",https://www.coursera.org/learn/wonders-challenges-bible-education
Managing Big Data in Clusters and Cloud Storage,"['Big Data', 'Distributed File Systems', 'SQL', 'Cloud Storage', 'Data Management']",https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql
Introduction to Microprocessors,"['Arithmetic Logic Unit', 'Assembly Language', 'fetch decode execute cycle', 'ARM Architecture Microprocessors', 'CPU Design']",https://www.coursera.org/learn/arm-education-introduction-to-microprocessors
Data Storage and Queries,"['Advanced SQL', 'Data warehouse / data lake / data lakehouse architectures', 'Data storage fundamentals', 'Streaming queries with Apache Flink']",https://www.coursera.org/learn/data-storage-and-queries
Introduction to Neurohacking In R,"['Image Processing', 'Brain', 'R Programming', 'Neurology']",https://www.coursera.org/learn/neurohacking
Cloud Computing Primer: Software as a Service (SaaS),"['Cloud Applications', 'Software As A Service (SAAS)', 'Cloud Computing']",https://www.coursera.org/learn/codio-cloud-computing-primer-semi-tech-business-software-as-a-service-saas
Regression & Forecasting for Data Scientists using Python,"['regression techniques to real-world datasets', 'solving regression and forecasting challenges', 'build forecasting models for future predictions', 'time series analysis and forecasting']",https://www.coursera.org/learn/regression--forecasting-for-data-scientists-using-python
Statistical Analysis with R for Public Health Specialization,"['Logistic Regression', 'Linear Regression', 'Statistical Thinking', 'Survival Analysis', 'Data analysis with R', 'Logistic Regression', 'Linear Regression', 'Statistical Thinking', 'Survival Analysis', 'Data analysis with R']",https://www.coursera.org/specializations/statistical-analysis-r-public-health
Selective Laser Sintering and Metal Laser Powder Bed Fusion,"['Build preparation', 'Post-processing requirements', 'Machine setup', 'Part Selection for Additive Manufacturing']",https://www.coursera.org/learn/selective-laser-sintering-and-metal-laser-powder-bed-fusion
Blockchain Security - Intermediate Practices,"['Cybersecurity', 'Cryptography', 'Point-of-Work', 'Blockchain']",https://www.coursera.org/learn/blockchain-security-intermediate-practices
Bayesian Inference with MCMC,"['Bayesian', 'Scipy', 'Scikit-Learn', 'MCMC']",https://www.coursera.org/learn/mcmc
Selling with Confidence,"['Outside Sales', 'Customer Relationship Management (CRM)', 'Sales', 'Inside Sales']",https://www.coursera.org/learn/develop-with-dell-it-sales-selling-with-confidence
Algorithmic Toolbox,"['Software Testing', 'Computer Programming', 'Algorithms', 'Debugging', 'Dynamic Programming']",https://www.coursera.org/learn/algorithmic-toolbox
Snowflake - SnowPro Core Certification Preparation,"['Integrations and Connectivity', 'Snowflake Data Modeling', 'Snowflake Security and Compliance', 'Performance optimization', 'Advanced SQL and Analytics', 'Account and User Management']",https://www.coursera.org/learn/snowflake-snowpro-core-certification-preparation
Six Sigma White Belt,"['Six Sigma Certification', 'Six Sigma White Belt', 'DMAIC', 'Project Management Certification', 'Kaizen']",https://www.coursera.org/learn/packt-six-sigma-white-belt-lsmfu
Data Wrangling with MongoDB,"[""Proficiency in MongoDB's query language for effective data retrieval and manipulation."", 'Skills in cleaning, transforming, and standardizing data for analysis and compatibility.']",https://www.coursera.org/learn/data-wrangling-with-mongodb
IBM Front-End Developer Professional Certificate,"['front-end development', 'front-end development']",https://www.coursera.org/professional-certificates/ibm-frontend-developer
Salesforce Admin and App Builder Specialization,"['Data Model', 'Lightning App Builder', 'Process Builder', 'Dashboard', 'Application Deployment', 'Business logic', 'Salesforce Security', 'Reports', 'Design Application', 'Data Management']",https://www.coursera.org/specializations/salesforce-admin-and-app-builder-course
Building Your Career as a Professional Singer,"['Career Development', 'Leading a Band', 'Chord Chart Writing', 'Effective Rehearsal/Performance Planning', 'Vocal Health']",https://www.coursera.org/learn/building-your-career-as-a-professional-singer
Introduction to Project Management,"['Project Management', 'Scrum Master', 'Career Development', 'Project Planning', 'Agile PM']",https://www.coursera.org/learn/introduction-to-project-management
AWS: Data Management and Backups,"['amazon s3', 'AWS Storage Gateway']",https://www.coursera.org/learn/aws-data-management-and-backups
Verbal Communications and Presentation Skills,"['Communication', 'verbal communication', 'Public Speaking']",https://www.coursera.org/learn/verbal-communications-and-presentation-skills
Cybersecurity Risk Management Frameworks Specialization,"['Cybersecurity', 'Risk Management', 'Cybersecurity', 'Risk Management']",https://www.coursera.org/specializations/cybersecurity-risk-management-frameworks
Statistical Thermodynamics Specialization,"['Mechanical Engineering', 'Chemistry', 'Quantum Mechanics', 'Fluid Mechanics', 'Mechanical Engineering', 'Chemistry', 'Quantum Mechanics', 'Fluid Mechanics']",https://www.coursera.org/specializations/statistical-thermodynamics-engineering
Copyright Law in the Music Business,"['Create music legally', 'Write a co-writing agreement', 'Read Legal Documents', 'Leverage the copyright law to your advantage']",https://www.coursera.org/learn/copyright-law-music-business
Generative AI for Data Engineers  Specialization,"['Convolutional Neural Network', 'Information Engineering', 'Querying Databases', 'Data Generation', 'Generative AI', 'Artificial Intelligence (AI)', 'ChatGPT', 'Large Language Models (LLM)', 'Convolutional Neural Network', 'Information Engineering', 'Querying Databases', 'Data Generation', 'Generative AI', 'Artificial Intelligence (AI)', 'ChatGPT', 'Large Language Models (LLM)']",https://www.coursera.org/specializations/generative-ai-for-data-engineers
ENARSI (300-410) v1.1 Video Training Series,"['Networking Engineers', 'Server Administrators', 'Network Security Engineer']",https://www.coursera.org/learn/packt-enarsi-300-410-v1-1-video-training-series-yten0
CertNexus Certified Artificial Intelligence Practitioner Professional Certificate,"['Linear Regression', 'Machine Learning (ML) Algorithms', 'Machine Learning', 'classification', 'clustering', 'Artificial Neural Network', 'Deep Learning', 'Support Vector Machine (SVM)', 'Decision Tree', 'Modeling']",https://www.coursera.org/professional-certificates/certified-artificial-intelligence-practitioner
The Ultimate ChatGPT Guide with React Native - Develop Mobile Apps,"['data storage', 'Application Development', 'ChatGPT', 'UI design', 'Data Storage', 'Mobile app development', 'User Interface Design (UI Design)', 'mobile app development']",https://www.coursera.org/learn/packt-the-ultimate-chatgpt-guide-with-react-native-develop-mobile-apps-oovcc
Key Success Factors in Supply Chain Finance,"['Designing a Supply Chain Finance Program', 'Marketing Supply Chain Finance Services']",https://www.coursera.org/learn/key-success-factors-supply-chain-finance
Managing Stress and Time,"['Addressing immediate stressors', 'Managing your time effectively', 'Reducing long-term or daily stress']",https://www.coursera.org/learn/managingstressandtime
Advanced Business Strategy,"['Strategic Management', 'Strategic Thinking', 'business competition', 'Business Strategy']",https://www.coursera.org/learn/uva-darden-advanced-business-strategy
"UX Design: Research, Prototyping, Accessible Interactions","['Interactive Design', 'User-Centered Design', 'UX Research Methods', 'Accessibility in Design', 'Prototyping']",https://www.coursera.org/learn/ux-design-research-prototyping-accessible-interactions
Coding Interview Preparation,"['Data Structure', 'Computer Science', 'Algorithms', 'Communication', 'Pseudocode']",https://www.coursera.org/learn/coding-interview-preparation
Introduction to Web Development,"['Css Code', 'HTML', 'Web Development', 'Cascading Style Sheets (CSS)']",https://www.coursera.org/learn/web-development
Net-Zero Building Fundamentals,"['resilient design', 'embodied carbon', 'energy efficiency', 'Passive cooling and heating', 'right sizing HVAC']",https://www.coursera.org/learn/net-zero-building-fundamentals
"High Performance Collaboration: Leadership, Teamwork, and Negotiation","['Negotiation', 'Leadership', 'Team Management', 'Collaboration']",https://www.coursera.org/learn/leadership-collaboration
Fundamentals of Accounting and Reporting,"['Financial Accounting', 'Accounting', 'Banking', 'Unary Language', 'Bookkeeping']",https://www.coursera.org/learn/accounting-and-reporting-fundamentals
Visual Development and Audio Design in Games,"['Video Game Development', '3D Modeling', '3D Animation', 'Visual Effects', 'Video Game Design']",https://www.coursera.org/learn/game-visual-development-and-audio-design
Design Thinking: Ideas to Action,"['Strategic Thinking', 'Innovation', 'Innovation Management', 'Design Thinking']",https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action
Electrifying the Journey: On-Board Charging Systems for EVs,"['Troubleshooting and Maintenance Skills', 'Knowledge of Global Standards', 'Collaboration within the EV Industry', 'Integration with Smart Grids', 'On-board Charging System Expertise']",https://www.coursera.org/learn/electrifying-the-journey-on-board-charging-systems-for-evs
Introduction to Financial Accounting: The Accounting Cycle Specialization,"['Practical Applications', 'Financial Statement', 'Practical Applications in Accounting', 'Accounting Cycle']",https://www.coursera.org/specializations/accounting
Branding and Customer Experience,"['Employment', 'Leadership', 'Management', 'Customer Experience']",https://www.coursera.org/learn/branding-and-cx
Development of Secure Embedded Systems Specialization,"['Contiki', 'Freertos', 'Scheduling (Computing)', 'Scheduling Algorithms', 'Contiki', 'Freertos', 'Scheduling (Computing)', 'Scheduling Algorithms']",https://www.coursera.org/specializations/embedded-systems-security
Behavior Architecture - Understanding Human Behavior,"['Critical Thinking', 'Decision-Making', 'empathy', 'Human Behavioral Ecology', 'Heuristic Analysis']",https://www.coursera.org/learn/behavior-architecture-understanding-human-behavior
ESG Investing: Financial Decisions in Flux Specialization,"['Risk Management', 'Data Science', 'Industry Transformation', 'Green Assets', 'ESG history']",https://www.coursera.org/specializations/esg-investing-financial-decision-in-flux
Astro 101: Black Holes,"['Astronomy', 'Physics', 'Theory Of Relativity', 'Black Hole', 'Gravitation']",https://www.coursera.org/learn/black-holes-astro-101
Verb Tenses and Passives,"['English Grammar', 'Grammar', 'Perfect Tenses', 'English Language']",https://www.coursera.org/learn/verb-passives
Interpretable Machine Learning,"['Machine Learning', 'Responsible AI', 'Artificial Intelligence', 'Mechanistic Interpretability', 'Interpretable Machine Learning']",https://www.coursera.org/learn/interpretable-machine-learning
HPE Aruba Networking Security Basics,"['Authentication', 'Malware', 'Cryptography', 'Network Security', 'Hashing']",https://www.coursera.org/learn/aruba-network-security-basics
Active Learning in STEM with PhET Interactive Simulations Specialization,"['Teaching', 'Simulation', 'Lesson Plan', 'Teaching', 'Simulation', 'Lesson Plan']",https://www.coursera.org/specializations/active-learning-in-stem-with-phet-interactive-simulations
Fundamentals of Equities,"['Business Cycle', 'Fundamental Analysis', 'Sectors', 'Mutual Funds', 'Stocks']",https://www.coursera.org/learn/equities-fundamentals
Lead Selection & Optimization,['Drug Discovery'],https://www.coursera.org/learn/lead-selection-optimization
SAP Technology Consultant Hands-on Project,"['Business Transformation', 'Explore Design Build', 'Customer analysis', 'SAP Implementation Lifecycle', 'Business Strategy and Technology Integration']",https://www.coursera.org/learn/sap-technology-consultant-hands-on-project
Getting Started with Junos Operating System,"['Juniper Networks Hardware', 'Configuring devices', 'Monitoring Juniper Network Devices', 'Junos OS Administration', 'Traffic Processing']",https://www.coursera.org/learn/junos
"The Skin, Bones, and Muscles","['Medical language', 'Knowledge of Major Diseases', 'human anatomy', 'Medical Terminology']",https://www.coursera.org/learn/skin-bones-muscles
"ReactJS 18, Firebase 9 Project- Realtor Clone Specialization","['realtor clone', 'React Jsx', 'Tailwind CSS', 'Firebase', 'vercel']",https://www.coursera.org/specializations/packt-reactjs-18-firebase-9-project-realtor-clone
C# Programming for Unity Game Development Specialization,"['Crt0', 'For Loop', 'Console Applications', 'Foreach Loop', 'Video Game Development', 'C Sharp (C#) (Programming Language)', 'Unity (User Interface)', 'Game Programming']",https://www.coursera.org/specializations/programming-unity-game-development
The Addicted Brain,"['Prevention Programs', 'Addiction Treatment', 'Brain', 'Drug And Alcohol Abuse Treatment']",https://www.coursera.org/learn/addiction-and-the-brain
IBM z/OS Mainframe Practitioner Professional Certificate,"['Mainframe', 'security', 'IBM Z', 'z systems', 'Linux']",https://www.coursera.org/professional-certificates/ibm-z-mainframe
Docker for Beginners with Hands-on labs,"['Docker Compose', 'Docker Engine', 'Docker (Software)', 'Docker Container']",https://www.coursera.org/learn/docker-for-the-absolute-beginner
Healthcare Management and Finance Specialization,"['Accounting', 'Decision-Making', 'Financial Analysis', 'Marketing', 'Strategic Planning', 'Accounting', 'Decision-Making', 'Financial Analysis', 'Marketing', 'Strategic Planning']",https://www.coursera.org/specializations/healthcare-management-and-finance
Mathematical Biostatistics Boot Camp 2,"['Statistics', 'Statistical Hypothesis Testing', 'Biostatistics']",https://www.coursera.org/learn/biostatistics-2
ChatGPT + Zapier: Automate Email Replies with AI,"['Zapier', 'ChatGPT', 'Email', 'Automation', 'Organization']",https://www.coursera.org/learn/chatgpt-email
Machine Learning Foundations: A Case Study Approach,"['Python Programming', 'Machine Learning Concepts', 'Machine Learning', 'Deep Learning']",https://www.coursera.org/learn/ml-foundations
